center, 23.725823128696714, 90.39463262801522
north-east, 23.726348607262032, 90.3951476121201
north-west, 23.726476293322516, 90.39432685620298
south-east, 23.7251846939449, 90.39507251027145
south-west, 23.725420424063504, 90.39418738134123
